===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 19440
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 139: (original w=16, h=64) → placed at (x=1936, y=13360), rotated=Yes
Item 140: (original w=8, h=128) → placed at (x=32, y=19328), rotated=Yes
Item 141: (original w=32, h=32) → placed at (x=1152, y=2400), rotated=No
Item 142: (original w=32, h=32) → placed at (x=32, y=19336), rotated=No
Item 143: (original w=16, h=64) → placed at (x=256, y=19296), rotated=Yes
Item 144: (original w=128, h=8) → placed at (x=32, y=19368), rotated=No
Item 145: (original w=8, h=128) → placed at (x=320, y=19296), rotated=Yes
Item 146: (original w=8, h=128) → placed at (x=32, y=19376), rotated=Yes
Item 147: (original w=16, h=64) → placed at (x=1152, y=2432), rotated=No
Item 148: (original w=16, h=64) → placed at (x=32, y=19384), rotated=Yes
Item 149: (original w=16, h=64) → placed at (x=1152, y=2496), rotated=No
Item 150: (original w=32, h=16) → placed at (x=2000, y=13360), rotated=No
Item 151: (original w=32, h=16) → placed at (x=96, y=19384), rotated=No
Item 152: (original w=32, h=16) → placed at (x=32, y=19400), rotated=No
Item 153: (original w=32, h=16) → placed at (x=128, y=19384), rotated=No
Item 154: (original w=64, h=8) → placed at (x=320, y=19304), rotated=No
Item 155: (original w=32, h=16) → placed at (x=64, y=19400), rotated=No
Item 156: (original w=32, h=16) → placed at (x=32, y=19416), rotated=No
Item 157: (original w=16, h=32) → placed at (x=96, y=19400), rotated=Yes
Item 158: (original w=16, h=32) → placed at (x=512, y=5888), rotated=No
Item 159: (original w=16, h=32) → placed at (x=128, y=19400), rotated=Yes
Item 160: (original w=8, h=32) → placed at (x=384, y=19304), rotated=Yes
Item 161: (original w=32, h=8) → placed at (x=528, y=5888), rotated=No
Item 162: (original w=32, h=8) → placed at (x=416, y=19304), rotated=No
Item 163: (original w=32, h=8) → placed at (x=528, y=5896), rotated=No
Item 164: (original w=16, h=16) → placed at (x=2032, y=13360), rotated=No
Item 165: (original w=32, h=8) → placed at (x=528, y=5904), rotated=No
Item 166: (original w=16, h=16) → placed at (x=64, y=19416), rotated=No
Item 167: (original w=8, h=32) → placed at (x=528, y=5912), rotated=Yes
Item 168: (original w=16, h=16) → placed at (x=80, y=19416), rotated=No
Item 169: (original w=16, h=16) → placed at (x=1168, y=2432), rotated=No
Item 170: (original w=16, h=16) → placed at (x=96, y=19416), rotated=No
Item 171: (original w=8, h=32) → placed at (x=1168, y=2448), rotated=No
Item 172: (original w=32, h=8) → placed at (x=112, y=19416), rotated=No
Item 173: (original w=32, h=8) → placed at (x=1168, y=2480), rotated=No
Item 174: (original w=16, h=8) → placed at (x=112, y=19424), rotated=No
Item 175: (original w=16, h=8) → placed at (x=1168, y=2488), rotated=No
Item 176: (original w=16, h=8) → placed at (x=128, y=19424), rotated=No
Item 177: (original w=16, h=8) → placed at (x=1168, y=2496), rotated=No
Item 178: (original w=16, h=8) → placed at (x=1184, y=2488), rotated=No
Item 179: (original w=16, h=8) → placed at (x=1168, y=2504), rotated=No
Item 180: (original w=16, h=8) → placed at (x=1184, y=2496), rotated=No
Item 181: (original w=16, h=8) → placed at (x=1168, y=2512), rotated=No
Item 182: (original w=16, h=8) → placed at (x=1184, y=2504), rotated=No
Item 183: (original w=16, h=8) → placed at (x=1168, y=2520), rotated=No
Item 184: (original w=8, h=16) → placed at (x=1184, y=2512), rotated=No
Item 185: (original w=8, h=16) → placed at (x=1168, y=2528), rotated=No
Item 186: (original w=8, h=16) → placed at (x=1192, y=2512), rotated=No
Item 187: (original w=8, h=8) → placed at (x=1168, y=2544), rotated=No
Item 188: (original w=8, h=8) → placed at (x=1176, y=2528), rotated=No
Item 189: (original w=8, h=8) → placed at (x=1168, y=2552), rotated=No
Item 190: (original w=8, h=8) → placed at (x=1176, y=2536), rotated=No
Item 191: (original w=8, h=8) → placed at (x=1184, y=2528), rotated=No
Item 192: (original w=8, h=8) → placed at (x=1176, y=2544), rotated=No
Item 193: (original w=8, h=8) → placed at (x=1184, y=2536), rotated=No
Item 194: (original w=8, h=8) → placed at (x=1176, y=2552), rotated=No
Item 195: (original w=8, h=8) → placed at (x=1184, y=2544), rotated=No
Item 196: (original w=8, h=8) → placed at (x=1192, y=2528), rotated=No
Item 197: (original w=8, h=8) → placed at (x=1184, y=2552), rotated=No
Item 198: (original w=8, h=8) → placed at (x=1192, y=2536), rotated=No
Item 199: (original w=8, h=8) → placed at (x=1200, y=2480), rotated=No
Item 200: (original w=8, h=8) → placed at (x=1192, y=2544), rotated=No
